GlobalId,Category,cost
3SnOVw7ojDZ8nnFzhqldil,IFCMEMBER,83.17
3SnOVw7ojDZ8nnFzhqldib,IFCMEMBER,24.31
3SnOVw7ojDZ8nnFzhqldG$,IFCMEMBER,91.85
3SnOVw7ojDZ8nnFzhqlcko,IFCPLATE,83.82
3SnOVw7ojDZ8nnFzhqlckq,IFCMEMBER,109.37
0V7b1sZrLBF8P59YUseLxT,IFCMEMBER,100.26
30dzunCuvCRADZXw6x9oxN,IFCLIGHTFIXTURE,210
30dzunCuvCRADZXw6x9orD,IFCLIGHTFIXTURE,210
30dzunCuvCRADZXw6x9ooy,IFCWALL,191.58
1PXhyobVjFBBmnnrKsD404,IFCWALL,374.31
3DE5vmczr4FuPFcnu5Roso,IFCWALL,91.92
1nMwdyzlT4AuQ_X$HWZFDY,IFCSLAB,3.82
1nMwdyzlT4AuQ_X$HWZFM3,IFCBUILDINGELEMENTPROXY,1.46
31rKK5OS94d9cPXIYeNUNM,IFCSLAB,4.21
31rKK5OS94d9cPXIYeNUgH,IFCBUILDINGELEMENTPROXY,1.35
31rKK5OS94d9cPXIYeNUhP,IFCDOOR,1849.63
1nMwdyzlT4AuQ_X$HWZCjW,IFCWALL,1108.28
07qCfCfOH2$9ZHLwxaU8Qq,IFCBUILDINGELEMENTPROXY,1.88
0s9hxL8vH4AQpm7LXCLUDP,IFCWALL,3165.24
0s9hxL8vH4AQpm7LXCLUs0,IFCWALL,1833.07
0s9hxL8vH4AQpm7LXCLP7i,IFCFURNITURE,480
0s9hxL8vH4AQpm7LXCLP0X,IFCFURNITURE,480
15xKUPqIHAl8uhdIa8aC6J,IFCWALL,706.21
15xKUPqIHAl8uhdIa8aDlo,IFCWALL,1491.39
1Un9ptyoX1vey29ZkM5BJc,IFCWALL,2458.84
1Un9ptyoX1vey29ZkM5AzY,IFCBUILDINGELEMENTPROXY,0.19
0K0FV0u6b9L9sDGL7lH993,IFCFURNITURE,480
28fEL2KJH3nefH9oQJhuKS,IFCDOOR,1513.13
28fEL2KJH3nefH9oQJhuQE,IFCWALL,36.56
28fEL2KJH3nefH9oQJhuQp,IFCWALL,46.77
28fEL2KJH3nefH9oQJhuQu,IFCBUILDINGELEMENTPROXY,0.93
28fEL2KJH3nefH9oQJhuQX,IFCBUILDINGELEMENTPROXY,63.35
28fEL2KJH3nefH9oQJhuRH,IFCBUILDINGELEMENTPROXY,4.31
28fEL2KJH3nefH9oQJhuST,IFCWALL,24.68
321qo6Jt58aRGW1V_saw2v,IFCFURNITURE,480
321qo6Jt58aRGW1V_sawA1,IFCFURNITURE,480
321qo6Jt58aRGW1V_sawAY,IFCFURNITURE,480
321qo6Jt58aRGW1V_sawAj,IFCFURNITURE,480
321qo6Jt58aRGW1V_sawDO,IFCWALL,5.85
321qo6Jt58aRGW1V_sawD8,IFCWALL,10.76
321qo6Jt58aRGW1V_sawDo,IFCDOOR,1563.45
321qo6Jt58aRGW1V_sawDf,IFCWALL,5.85
1sqRaCGxn09vsPk5LktIqC,IFCWALL,89.49
1sqRaCGxn09vsPk5LktJUh,IFCBUILDINGELEMENTPROXY,1.11
1sqRaCGxn09vsPk5LktKPA,IFCFURNITURE,480
1sqRaCGxn09vsPk5LktKbi,IFCDOOR,1513.13
1sqRaCGxn09vsPk5LktLW5,IFCBUILDINGELEMENTPROXY,0.69
2DrlDkmyDFLerHNnIG0poN,IFCWINDOW,2707.41
2DrlDkmyDFLerHNnIG0pd1,IFCDOOR,2598.28
2DrlDkmyDFLerHNnIG0pSB,IFCFURNITURE,480
2DrlDkmyDFLerHNnIG0oIx,IFCFURNITURE,480
3Df$$NQ8b9peTc2aqfdtJD,IFCBUILDINGELEMENTPROXY,1.75
3ILb7oItT50eCRbCAAdIRS,IFCWALL,567.55
3ILb7oItT50eCRbCAAdIMU,IFCWALL,338.37
0U4XQxUbT6Kgsr80BN4mQY,IFCBUILDINGELEMENTPROXY,33.39
0U4XQxUbT6Kgsr80BN4mnh,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mnb,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mnP,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mqk,IFCWALL,146.92
0U4XQxUbT6Kgsr80BN4mqI,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mre,IFCBUILDINGELEMENTPROXY,63.35
0U4XQxUbT6Kgsr80BN4mtq,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mti,IFCWALL,43.88
04b3cqL6T7nASkHPv$nogM,IFCWALL,4304.41
04b3cqL6T7nASkHPv$nogU,IFCBUILDINGELEMENTPROXY,1.15
04b3cqL6T7nASkHPv$nogx,IFCBUILDINGELEMENTPROXY,0.13
04b3cqL6T7nASkHPv$nofB,IFCPLATE,120
04b3cqL6T7nASkHPv$nof0,IFCMEMBER,54.69
2BVeQ1SqP5AhTNOyGjrJYG,IFCBUILDINGELEMENTPROXY,12.17
2BVeQ1SqP5AhTNOyGjrJYH,IFCBUILDINGELEMENTPROXY,0.69
0miuAs27j0Uv$d9Nf9LR6G,IFCSLAB,880.8
0miuAs27j0Uv$d9Nf9LTfS,IFCBUILDINGELEMENTPROXY,3890.58
1_JXCb1er8YQ4atKTVBfBS,IFCWALL,1110.55
1wCEYt3qz4oQ7dd0hslcgQ,IFCFURNITURE,480
2Z7cWsHNH8jQlG_zvTKbw6,IFCWALL,136.67
3_kk4p4U1Bdg7XGdF3sGTb,IFCWALL,26.05
3_kk4p4U1Bdg7XGdF3sGTF,IFCWALL,26.05
2CYMLiCRX28Bytt8lqanv8,IFCWALL,9.49
1YueUxVJH8SwhLiH$TP6lH,IFCWALL,191.26
3Exf$uKEj6vBh5DuRp1RIt,IFCDOOR,1764.71
1do79UPsT5QgT3kMg0ohrf,IFCWALL,264.85
1do79UPsT5QgT3kMg0ohrl,IFCFURNITURE,480
1do79UPsT5QgT3kMg0ohrq,IFCBUILDINGELEMENTPROXY,34.01
1do79UPsT5QgT3kMg0ohrt,IFCBUILDINGELEMENTPROXY,1.11
1do79UPsT5QgT3kMg0ohrx,IFCBUILDINGELEMENTPROXY,63.35
1do79UPsT5QgT3kMg0ohpS,IFCFURNITURE,480
2Ytno7yd91dQAhhP73Exwj,IFCWALL,29.48
34mODHFQDC3ezsKZ2MOGQR,IFCWALL,174.23
3eqETIWmT5yuBevKr2XxFx,IFCWALL,166.68
3eqETIWmT5yuBevKr2XxFu,IFCWALL,109.64
3eqETIWmT5yuBevKr2XxPp,IFCWALL,109.64
3eqETIWmT5yuBevKr2XxQI,IFCWALL,143.18
2_V46gFRv1gwDUl815br8Z,IFCWALL,118.41
0dqh5oTcz4aP$fn7IYtJFM,IFCCOLUMN,567.6
0stYUSRTn5hRP77Rc$SXyB,IFCCOLUMN,361.88
0stYUSRTn5hRP77Rc$SYMw,IFCCOLUMN,715.39
0stYUSRTn5hRP77Rc$SYLk,IFCWALL,35.62
0mlMV$YD96HATmmaM7Gc1k,IFCBUILDINGELEMENTPROXY,1.75
0mlMV$YD96HATmmaM7GXvH,IFCBUILDINGELEMENTPROXY,1.75
0mlMV$YD96HATmmaM7GXtG,IFCDOOR,1457.23
2O$0Pq0tv6thXunUPV3e64,IFCSLAB,1373.72
0G9ai03RD3feeWDsX36gM9,IFCSLAB,225.76
3fIyBYh7fB78nAzlrPVPJ6,IFCWALL,46.69
1rXx31svD41xvmlkISjQbT,IFCWALL,113.15
0UGxX1kPL6sx7IPcItoIXe,IFCWALL,230.54
2j9OZGnbLExvPQRPWwI0XA,IFCWALL,209.43
2j9OZGnbLExvPQRPWwI1TY,IFCWALL,130.15
1x58SIhe9C$eaC3$K_N5_5,IFCCOLUMN,1597.09
3RKbg7mVv5KOhSWj4h$81X,IFCMEMBER,39.19
02a5zYLwD3j9mC$YV6woI0,IFCMEMBER,27.8
15dMzGGu96lAjQVcpG2DZw,IFCWALL,21.16
0fb8ht1cj4oRHWJZerVZK4,IFCPLATE,62.5
0fb8ht1cj4oRHWJZerVZSU,IFCMEMBER,54.69
2wYho76PDA9vn_AFRLvQpN,IFCMEMBER,350
3scyhg1aT4f8EoxA1HN_Zn,IFCMEMBER,350
31rKK5OS94d9cPXIYeNUTt,IFCSLAB,1200
0p_ez7$kb1fQ0sr1Uds03I,IFCMEMBER,350
1zaxyAqU13Vwe7hlENZDmC,IFCBUILDINGELEMENTPROXY,400
2QOb7Ql5NHde7SUMnjBd$G,IFCRAILING,620
0Gy9yXR6UfwDeJpm$GXFcb,IFCRAILING,620
0pHsLfDv96w89JuPaSIRVR,IFCBUILDINGELEMENTPROXY,400
11qQrX$zDAqxSsCbLSxNBE,IFCBUILDINGELEMENTPROXY,400
2wYho76PDA9vn_AFRLvRAU,IFCMEMBER,350
2MGIpRi0XEXwECOTNgoziY,IFCRAILING,620
2MGIpRi0XEXwECOTNgozf9,IFCMEMBER,350
1JU62QTXfD2RUOVIJGrICd,IFCMEMBER,350
2LDPNirxb6Uv4e97Wb9aFk,IFCBUILDINGELEMENTPROXY,400
31rKK5OS94d9cPXIYeNUJ$,IFCMEMBER,350
0gNsikZPrFZe6ltc4u6HlR,IFCBUILDINGELEMENTPROXY,400
0gNsikZPrFZe6ltc4u6HlV,IFCBUILDINGELEMENTPROXY,400
2a6zHOfaLFP8TYPbHanuEI,IFCBUILDINGELEMENTPROXY,400
3oWRtKgGH6quoh0HBRWZPS,IFCBUILDINGELEMENTPROXY,400
02_CiyN659neOqt2G8Olzg,IFCMEMBER,350
1dKu5zsdHE_A8Pn$Aaqe2I,IFCBUILDINGELEMENTPROXY,400
3scyhg1aT4f8EoxA1HN$Lo,IFCMEMBER,350
0oq2l1V6H5QC7VrIiwwbva,IFCMEMBER,350
3fIyBYh7fB78nAzlrPVUtI,IFCBUILDINGELEMENTPROXY,400
09PMKLMao$_Yk8inbEeknP,IFCMEMBER,350
2gg_QBTV1BLP_pxc_mn7Z4,IFCBUILDINGELEMENTPROXY,400
2gg_QBTV1BLP_pxc_mn7lr,IFCBUILDINGELEMENTPROXY,400
02lo9sjvz8BucIIDWsvKen,IFCRAILING,620
3IP1NcR8H1yQoZHEVfIrqe,IFCBUILDINGELEMENTPROXY,400
3EA$a_SEr3PeQbJzkS8smM,IFCBUILDINGELEMENTPROXY,400
1zaxyAqU13Vwe7hlENZDm4,IFCBUILDINGELEMENTPROXY,400
3scyhg1aT4f8EoxA1HN_Zc,IFCMEMBER,350
2rxIJoCKz1uRo5QAkJ6W4B,IFCMEMBER,350
2LDPNirxb6Uv4e97Wb9aE0,IFCBUILDINGELEMENTPROXY,400
3CnUm5hsT0T9k9rJT0ZsL4,IFCSTAIR,4200
1zaxyAqU13Vwe7hlENZDm0,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozfB,IFCMEMBER,350
2MGIpRi0XEXwECOTNgozij,IFCMEMBER,350
1UWxiaL6n2IvHI9YClqOOI,IFCSLAB,1200
2a6zHOfaLFP8TYPbHanuCx,IFCBUILDINGELEMENTPROXY,400
37O9F6zDH7NuO6lYxEN7ew,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozf6,IFCMEMBER,350
02lo9sjvz8BucIIDWsvK_P,IFCMEMBER,350
02lo9sjvz8BucIIDWsvK_U,IFCMEMBER,350
02lo9sjvz8BucIIDWsvK_T,IFCSLAB,1200
22T8RHjlP7sPxAvJUQWvWS,IFCBUILDINGELEMENTPROXY,400
2jRUK7Mkb6Ue8A9OvpTGo4,IFCLIGHTFIXTURE,210
0yWZ5pCYf0h8ACXcZFmkzt,IFCCOVERING,2308.5
2Wk83bCBP5xxmQhRC_$kUF,IFCCOVERING,231
1ynIJTp3j41BnCd95bH$Zy,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$wF,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$wE,IFCLIGHTFIXTURE,210
2i1ro43jr7TeCTnrJrjJ$d,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabm7X,IFCLIGHTFIXTURE,210
2iprjJO5DFPPFZufOJpoXa,IFCCOVERING,12.41
3b_GinbYTDwALWT66s67cJ,IFCWALL,2.75
3b_GinbYTDwALWT66s67sQ,IFCWINDOW,690.67
2Dmljw8uHCLBZQQu9H5f02,IFCMEMBER,56.21
2Dmljw8uHCLBZQQu9H5f0a,IFCMEMBER,18.86
2Dmljw8uHCLBZQQu9H5f0Y,IFCMEMBER,24.69
2Fie0ty599fxnsmWh4VkcH,IFCMEMBER,23.58
2Fie0ty599fxnsmWh4VkdK,IFCMEMBER,58.1
2Dmljw8uHCLBZQQu9H5f3i,IFCMEMBER,21.27
2Dmljw8uHCLBZQQu9H5f2c,IFCCURTAINWALL,2233.08
2Dmljw8uHCLBZQQu9H5fBY,IFCMEMBER,175
2Dmljw8uHCLBZQQu9H5f8H,IFCMEMBER,52.79
2Dmljw8uHCLBZQQu9H5f9R,IFCMEMBER,33.04
2Dmljw8uHCLBZQQu9H5f9V,IFCMEMBER,232.04
2Dmljw8uHCLBZQQu9H5f9k,IFCMEMBER,21.27
2Dmljw8uHCLBZQQu9H5f9g,IFCPLATE,13.34
2Dmljw8uHCLBZQQu9H5fMi,IFCMEMBER,37.98
2Dmljw8uHCLBZQQu9H5fNB,IFCPLATE,488.28
2Dmljw8uHCLBZQQu9H5fMJ,IFCMEMBER,36.46
2Dmljw8uHCLBZQQu9H5fM8,IFCMEMBER,57.35
2Dmljw8uHCLBZQQu9H5fMX,IFCMEMBER,56.3
08AjPVhWzAfA8XtWBWZsdp,IFCSLAB,3.99
3WJfQUHe1A3x25MI_xeXn$,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeXK1,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeWYD,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPfN,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPfI,IFCLIGHTFIXTURE,210
21U07TPLv4F9zfrV5EumDI,IFCWALL,1197.37
21U07TPLv4F9zfrV5EuniB,IFCPLATE,282.04
21U07TPLv4F9zfrV5Eunjz,IFCPLATE,282.04
21U07TPLv4F9zfrV5Eunjc,IFCMEMBER,86.9
21U07TPLv4F9zfrV5Eunja,IFCMEMBER,86.9
21U07TPLv4F9zfrV5Eunjp,IFCMEMBER,86.59
0m3ylIKyvFIf90OJWdRds6,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdsH,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdsv,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdtL,IFCFURNITURE,480
0d_HunAzzAPg4$RxtR7pkS,IFCBUILDINGELEMENTPROXY,0.27
0d_HunAzzAPg4$RxtR7pkx,IFCBUILDINGELEMENTPROXY,1.52
2F3zBK1BH8DBfhr$IH1OYR,IFCBUILDINGELEMENTPROXY,1.1
2F3zBK1BH8DBfhr$IH1OYb,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OYX,IFCBUILDINGELEMENTPROXY,0.05
0uSJAgBT1ABOFjSdJfHCSh,IFCBUILDINGELEMENTPROXY,1.1
37O9F6zDH7NuO6lYxEN7l6,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893r6N,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893rop,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893qCV,IFCLIGHTFIXTURE,210
2Dmljw8uHCLBZQQu9H5fNj,IFCMEMBER,58.2
2Dmljw8uHCLBZQQu9H5fKH,IFCMEMBER,54.69
2Dmljw8uHCLBZQQu9H5fKD,IFCMEMBER,17.85
1HuOQ2xWrE6xc43TABXjmz,IFCCOVERING,134.19
2hwXS543X12wPSDjg9UwS2,IFCLIGHTFIXTURE,210
2hwXS543X12wPSDjg9UwS4,IFCLIGHTFIXTURE,210
1sXdHX7zj82gQ8fyf1aZNq,IFCBUILDINGELEMENTPROXY,0.49
2MAHRuCXP51wFXs0k0D8sD,IFCMEMBER,60.38
2MAHRuCXP51wFXs0k0D8sE,IFCMEMBER,47.09
2F3zBK1BH8DBfhr$IH1ObH,IFCBUILDINGELEMENTPROXY,0.05
0usV6tDDnFohq5PghQ5D2W,IFCBUILDINGELEMENTPROXY,1.12
0usV6tDDnFohq5PghQ5D2z,IFCBUILDINGELEMENTPROXY,1.12
3pzaB_ZtL36el0ClYINdSR,IFCWALL,132.34
2xT4x5lXnBNxcZ5QZbxhSN,IFCWALL,1.74
34lqDYnzHB3wmZslDJwlA1,IFCWALL,0.3
34lqDYnzHB3wmZslDJwl9z,IFCWALL,1.26
34lqDYnzHB3wmZslDJwl8y,IFCWALL,0.51
0ATjEYD_L8bwfk_bfy3iWC,IFCWALL,3.56
359zRRFDT1vRiwFSrqNX$k,IFCLIGHTFIXTURE,210
359zRRFDT1vRiwFSrqNWHt,IFCLIGHTFIXTURE,210
359zRRFDT1vRiwFSrqNWHj,IFCLIGHTFIXTURE,210
0l1uiLxhf6Sh$CRbsdNPtM,IFCBUILDINGELEMENTPROXY,14.42
2xoycrPpH7EOfiZC0iDSi_,IFCWALL,91.95
2jg$LpiXP4uAnmZpMT4qkJ,IFCWALL,161.23
0j49MZvDrAEu6uW6jnTM_Q,IFCCOVERING,602.15
0j49MZvDrAEu6uW6jnTMRQ,IFCLIGHTFIXTURE,210
0Lwxb_BUfALAc2_$BhZdz3,IFCWALL,91.05
3IP1NcR8H1yQoZHEVfIrpx,IFCBUILDINGELEMENTPROXY,0.26
37O9F6zDH7NuO6lYxEN7hh,IFCWALL,46.62
37O9F6zDH7NuO6lYxEN7gq,IFCWALL,24.93
0DciJ_E7T338RZ8d5_Z0Yd,IFCCOLUMN,1056
2VbmknNWH5ueGyA7dIdweT,IFCFURNITURE,480
1df_AX8lj42QG_5UAC4gwM,IFCSLAB,999.95
1df_AX8lj42QG_5UAC4gFo,IFCSLAB,1961.38
2KlzI5wW9AsOx8hJvqWNlA,IFCSLAB,157.84
2KlzI5wW9AsOx8hJvqWNoU,IFCSLAB,990.67
2KlzI5wW9AsOx8hJvqWNob,IFCSLAB,157.84
3TU2oe8q5EWBZPZ9aDFzx0,IFCSLAB,181.19
2CN5jdBAn0heeMXkK42zR9,IFCWALL,206.25
1tz8JBV5H7GO6C798OW8aN,IFCWALL,16.14
3DXKBuZLPBzw30xfYN9uvp,IFCWALL,50.66
3vN2Fl6Az8C9cBZizN$HQN,IFCBUILDINGELEMENTPROXY,8.08
0PLLoN4krEzh4T_Z80DWH4,IFCWALL,12.72
0eDgNlL91F2QoCDuZZMK_J,IFCLIGHTFIXTURE,210
0eDgNlL91F2QoCDuZZMK$h,IFCLIGHTFIXTURE,210
3WfYW5FlP7QuyLJ0RKDFjy,IFCWALL,119.06
11qQrX$zDAqxSsCbLSxNBM,IFCWALL,58.5
0q9es9kCD4oOj_kMIudRU0,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRSm,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRTw,IFCPLATE,191.69
0q9es9kCD4oOj_kMIudRSo,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRSr,IFCPLATE,44.24
00OcTh2YnDIRjBe1O3sIXP,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRT$,IFCMEMBER,21.65
0q9es9kCD4oOj_kMIudRT5,IFCMEMBER,15.95
0q9es9kCD4oOj_kMIudRT6,IFCMEMBER,69.12
00OcTh2YnDIRjBe1O3sIYT,IFCMEMBER,72.92
2ch6GiTYr6ofWwBJULtRUH,IFCMEMBER,15.95
343IftMCP4UOCLPJnm954K,IFCPLATE,44.24
343IftMCP4UOCLPJnm954G,IFCPLATE,44.24
343IftMCP4UOCLPJnm9553,IFCMEMBER,72.92
343IftMCP4UOCLPJnm9559,IFCMEMBER,36.84
343IftMCP4UOCLPJnm954A,IFCMEMBER,72.92
343IftMCP4UOCLPJnmEwxX,IFCMEMBER,72.92
343IftMCP4UOCLPJnmEwxq,IFCMEMBER,15.95
3VPu6Q9HP8$RPQyOwZd3lX,IFCMEMBER,72.92
04b3cqL6T7nASkHPv$no5T,IFCMEMBER,51.27
04b3cqL6T7nASkHPv$no5Y,IFCMEMBER,36.08
04b3cqL6T7nASkHPv$no4K,IFCPLATE,279.17
04b3cqL6T7nASkHPv$no4J,IFCMEMBER,54.69
04b3cqL6T7nASkHPv$no4a,IFCMEMBER,54.69
2pwDOOMab0WgF3Q0CIvrGX,IFCMEMBER,58.49
04b3cqL6T7nASkHPv$noxN,IFCMEMBER,51.27
04b3cqL6T7nASkHPv$noxf,IFCWALL,3628.2
1yjzQ_fH5D2ulNYAuuyBa1,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$nowD,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBaT,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$nowX,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBaX,IFCPLATE,63.68
04b3cqL6T7nASkHPv$novM,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$novR,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$novU,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$novV,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$novz,IFCMEMBER,2.37
04b3cqL6T7nASkHPv$nou9,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBaj,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBas,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nouz,IFCPLATE,47.5
1yjzQ_fH5D2ulNYAuuyBvq,IFCMEMBER,115.45
1yjzQ_fH5D2ulNYAuuyBv4,IFCMEMBER,115.45
1yjzQ_fH5D2ulNYAuuyBvp,IFCMEMBER,115.45
1yjzQ_fH5D2ulNYAuuyBtT,IFCPLATE,133.7
04b3cqL6T7nASkHPv$no$o,IFCPLATE,63.68
04b3cqL6T7nASkHPv$no$q,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$no_4,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$no_K,IFCMEMBER,1.67
1yjzQ_fH5D2ulNYAuuyBuh,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBun,IFCMEMBER,4.68
1yjzQ_fH5D2ulNYAuuyBuo,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$noz$,IFCCURTAINWALL,53542.88
04b3cqL6T7nASkHPv$noy3,IFCPLATE,47.5
1yjzQ_fH5D2ulNYAuuyBba,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBbD,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$noyU,IFCPLATE,133.7
04b3cqL6T7nASkHPv$noyZ,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBbR,IFCMEMBER,115.45
04b3cqL6T7nASkHPv$nopN,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nopO,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nopU,IFCMEMBER,1.67
04b3cqL6T7nASkHPv$nopW,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nopd,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nopj,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$noo8,IFCMEMBER,2.37
1yjzQ_fH5D2ulNYAuuyBbk,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nonw,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nonu,IFCMEMBER,2.17
04b3cqL6T7nASkHPv$nomA,IFCMEMBER,1
04b3cqL6T7nASkHPv$nomP,IFCWALL,393.99
04b3cqL6T7nASkHPv$notR,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$nomw,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nosw,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$nos7,IFCMEMBER,0.94
0swtehvpv5Xh4hPQqBXFWh,IFCMEMBER,4.68
0swtehvpv5Xh4hPQqBXFWq,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nosY,IFCMEMBER,52.41
04b3cqL6T7nASkHPv$nor0,IFCWINDOW,3602.3
04b3cqL6T7nASkHPv$norD,IFCBUILDINGELEMENTPROXY,0.13
04b3cqL6T7nASkHPv$norQ,IFCMEMBER,52.41
04b3cqL6T7nASkHPv$norb,IFCWALL,13.23
04b3cqL6T7nASkHPv$nohx,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$nohu,IFCMEMBER,141.28
04b3cqL6T7nASkHPv$nohC,IFCMEMBER,2.31
0l1N2UgEH9ygmysH$kBF14,IFCCOLUMN,691.23
2NVDfmr3r0pwm4jNoJqPat,IFCCOLUMN,389.75
2NVDfmr3r0pwm4jNoJqPhO,IFCCOLUMN,389.75
2NVDfmr3r0pwm4jNoJqPhp,IFCCOLUMN,763.58
0XunQJuDrCywXJ370JITF2,IFCFURNITURE,480
1dQuNrVRX7Z8lBw2sv8jzY,IFCLIGHTFIXTURE,210
1dQuNrVRX7Z8lBw2sv8js_,IFCLIGHTFIXTURE,210
24UQUejir30hZbTvW6h7Y6,IFCWALL,205.72
24UQUejir30hZbTvW6h7fm,IFCWALL,65.25
24UQUejir30hZbTvW6h7fx,IFCWALL,65.25
3SnOVw7ojDZ8nnFzhqldix,IFCMEMBER,42.91
3SnOVw7ojDZ8nnFzhqlden,IFCMEMBER,83.17
3SnOVw7ojDZ8nnFzhqld54,IFCMEMBER,56.71
3SnOVw7ojDZ8nnFzhqld5T,IFCMEMBER,18.61
3SnOVw7ojDZ8nnFzhqldLU,IFCPLATE,132.01
3SnOVw7ojDZ8nnFzhqlcqs,IFCMEMBER,22.99
2BByksCr15Dg4KZP6dXltG,IFCWALL,2488.31
0pOJTbav12OOt$k8GeKf4U,IFCWALL,5152.56
1hbrug3lrBQg4H$5a6sWh0,IFCBUILDINGELEMENTPROXY,1.22
1PXhyobVjFBBmnnrKsDRFY,IFCWALL,280.11
1dQuNrVRX7Z8lBw2sv8hpR,IFCSLAB,1828.75
1G_I00WlX2MBQekqB04dQk,IFCWALL,534.95
1nMwdyzlT4AuQ_X$HWZFM8,IFCSLAB,3.82
3k0mOVrxHEQhEN_aJoHyb5,IFCDOOR,1838.07
0OoVmktSP6XQwhSCQS0Lt0,IFCDOOR,1849.63
2wYho76PDA9vn_AFRLvL0y,IFCWALL,4668.29
1zJ5d22gn4RA$hT3nRgkeW,IFCBUILDINGELEMENTPROXY,16.97
0s9hxL8vH4AQpm7LXCLP1v,IFCFURNITURE,480
0s9hxL8vH4AQpm7LXCLP2C,IFCFURNITURE,480
0s9hxL8vH4AQpm7LXCLP2D,IFCFURNITURE,480
0s9hxL8vH4AQpm7LXCLP2B,IFCFURNITURE,480
3sST0Bh_12DO2tp_YPi3un,IFCDOOR,2107.15
3sST0Bh_12DO2tp_YPi3vT,IFCDOOR,2107.15
15xKUPqIHAl8uhdIa8aDko,IFCWALL,397.55
15xKUPqIHAl8uhdIa8aDkr,IFCWALL,286.47
1Un9ptyoX1vey29ZkM5Aj7,IFCBUILDINGELEMENTPROXY,0.19
1Un9ptyoX1vey29ZkM5AzX,IFCBUILDINGELEMENTPROXY,0.19
0K0FV0u6b9L9sDGL7lHBU$,IFCFURNITURE,480
321qo6Jt58aRGW1V_saw2m,IFCDOOR,1563.45
321qo6Jt58aRGW1V_saw2c,IFCBUILDINGELEMENTPROXY,63.35
321qo6Jt58aRGW1V_saw9X,IFCWALL,31.69
321qo6Jt58aRGW1V_sawAI,IFCBUILDINGELEMENTPROXY,0.93
321qo6Jt58aRGW1V_sawAS,IFCFURNITURE,480
321qo6Jt58aRGW1V_sawAD,IFCBUILDINGELEMENTPROXY,4.31
321qo6Jt58aRGW1V_sawBR,IFCWALL,5.85
