entityId,psetName,paramName,valueType,paramValue
31313,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31313,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,72.1
31313,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31313,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31342,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,52.0
31342,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,58.2
31342,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31342,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31342,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,346.4
31342,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31342,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
31342,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31342,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,85.3
31342,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31342,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31371,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,42.3
31371,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,47.4
31371,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31371,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31371,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,377.5
31371,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31371,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
31371,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31371,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,72.6
31371,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31371,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31400,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,43.1
31400,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,48.3
31400,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31400,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31400,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,402.0
31400,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31400,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
31400,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31400,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,63.9
31400,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31400,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31431,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,888.8
31431,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,995.5
31431,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31431,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31431,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,295.4
31431,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31431,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
31431,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31431,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,77.8
31431,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31431,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
31476,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,875.1
31476,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,980.1
31476,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
31476,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31476,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,310.9
31476,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
31476,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
31476,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
31476,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,90.9
31476,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
31476,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
32063,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,282.6
32063,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,316.5
32063,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
32063,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32063,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,143.0
32063,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
32063,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
32063,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32063,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,26.8
32063,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
32063,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
32096,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,128.7
32096,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,144.1
32096,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
32096,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32096,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,164.0
32096,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
32096,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
32096,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32096,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,38.0
32096,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
32096,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
32115,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,132.6
32115,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,148.5
32115,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
32115,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32115,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,125.3
32115,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
32115,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
32115,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32115,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,35.6
32115,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
32115,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
32116,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,601.1
32116,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,673.2
32116,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
32116,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32116,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,171.8
32116,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
32116,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
32116,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32116,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,40.0
32116,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
32116,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
32346,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,51.5
32346,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,57.7
32346,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
32346,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32346,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,23.8
32346,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
32346,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
32346,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
32346,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,14.8
32346,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
32346,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35163,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,77.3
35163,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,86.6
35163,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35163,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35163,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,46.0
35163,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35163,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35163,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35163,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,13.6
35163,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35163,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35199,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,718.0
35199,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,804.2
35199,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35199,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35199,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,357.6
35199,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35199,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35199,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35199,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,51.4
35199,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35199,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35318,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,83.4
35318,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,93.4
35318,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35318,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35318,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,117.3
35318,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35318,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35318,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35318,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,28.5
35318,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35318,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35357,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,578.2
35357,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,647.6
35357,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35357,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35357,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,332.1
35357,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35357,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35357,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35357,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,60.2
35357,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35357,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35413,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,122.7
35413,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,137.4
35413,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35413,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35413,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,61.8
35413,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35413,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35413,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35413,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,41.0
35413,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35413,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35452,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1036.5
35452,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1160.9
35452,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35452,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35452,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,325.4
35452,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35452,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35452,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35452,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,57.1
35452,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35452,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35497,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,764.9
35497,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,856.7
35497,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35497,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35497,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,329.8
35497,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35497,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35497,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35497,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,85.1
35497,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35497,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35783,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,47.7
35783,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,53.4
35783,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35783,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35783,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,14.2
35783,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35783,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35783,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35783,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,11.0
35783,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35783,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
35854,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,47.1
35854,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,52.8
35854,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
35854,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35854,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,18.4
35854,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
35854,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
35854,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
35854,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,5.4
35854,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
35854,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36125,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,39.8
36125,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,44.6
36125,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36125,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36125,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,36.3
36125,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36125,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36125,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36125,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,12.9
36125,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36125,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36151,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,39.0
36151,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,43.7
36151,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36151,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36151,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,35.2
36151,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36151,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36151,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36151,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,5.9
36151,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36151,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36423,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,35.6
36423,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,39.9
36423,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36423,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36423,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,22.9
36423,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36423,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36423,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36423,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,10.7
36423,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36423,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36497,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,46.0
36497,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,51.5
36497,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36497,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36497,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,54.1
36497,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36497,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36497,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36497,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,23.0
36497,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36497,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36526,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,41.0
36526,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,45.9
36526,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36526,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36526,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,62.9
36526,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36526,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36526,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36526,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,17.0
36526,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36526,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36555,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,41.3
36555,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,46.3
36555,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36555,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36555,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,52.9
36555,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36555,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36555,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36555,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,40.9
36555,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36555,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36584,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,37.1
36584,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,41.6
36584,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36584,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36584,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,84.1
36584,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36584,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36584,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36584,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,16.3
36584,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36584,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36686,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,277.6
36686,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,310.9
36686,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36686,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36686,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,139.5
36686,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36686,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36686,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36686,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,27.7
36686,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36686,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
36892,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,243.1
36892,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,272.3
36892,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36892,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36892,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,59.5
36892,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
36892,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36892,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36892,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,25.9
36892,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
36892,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37065,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,222.1
37065,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,248.8
37065,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37065,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37065,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,95.1
37065,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
